date,facility_id,facility_name,facility_type,location,drug_id,drug_name,category,current_stock,min_stock,daily_usage,lead_time_days,expected_usage,stock_after_lead_time,shortage_flag,month,season
1/30/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,154,57,9,13,114,40,FALSE,1,Winter
6/8/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,294,23,10,1,5,284,FALSE,6,Summer
6/28/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,176,78,12,6,75,93,FALSE,6,Summer
2/6/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,301,60,14,2,24,264,FALSE,2,Winter
6/11/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,26,25,18,4,74,0,FALSE,6,Summer
4/26/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,179,30,13,5,62,122,FALSE,4,Spring
5/25/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,60,77,3,3,13,46,FALSE,5,Spring
1/13/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,48,37,16,11,178,0,FALSE,1,Winter
6/4/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,223,46,10,4,41,199,FALSE,6,Summer
3/29/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,235,27,11,11,126,108,FALSE,3,Spring
5/4/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,284,61,11,1,11,258,FALSE,5,Spring
6/2/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,40,22,8,5,44,2,FALSE,6,Summer
3/6/2024,2,el amal pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,156,42,5,1,6,148,FALSE,3,Spring
4/20/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,100,28,14,9,124,0,FALSE,4,Spring
5/8/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,290,73,13,2,27,279,FALSE,5,Spring
1/11/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,231,21,16,2,27,197,FALSE,1,Winter
4/19/2024,3,giza health center,clinic,giza,105,aspirin,cardio,217,64,15,5,79,149,FALSE,4,Spring
1/6/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,174,30,16,14,225,0,FALSE,1,Winter
1/23/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,236,73,5,4,24,209,FALSE,1,Winter
4/12/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,278,25,14,14,199,83,FALSE,4,Spring
3/27/2024,3,giza health center,clinic,giza,106,metformin,diabetes,120,42,7,2,7,116,FALSE,3,Spring
1/30/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,278,53,8,13,105,178,FALSE,1,Winter
6/14/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,87,35,5,3,16,77,FALSE,6,Summer
2/14/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,87,67,4,3,13,76,FALSE,2,Winter
4/28/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,298,68,20,8,157,139,FALSE,4,Spring
6/13/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,171,74,12,3,33,142,FALSE,6,Summer
4/30/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,231,60,11,13,139,88,FALSE,4,Spring
1/15/2024,3,giza health center,clinic,giza,105,aspirin,cardio,184,53,4,5,22,157,FALSE,1,Winter
1/10/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,45,44,11,2,22,22,FALSE,1,Winter
6/6/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,267,44,16,10,158,117,FALSE,6,Summer
1/11/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,231,78,21,11,222,16,FALSE,1,Winter
6/3/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,243,50,6,1,1,239,FALSE,6,Summer
3/28/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,51,51,7,1,12,41,FALSE,3,Spring
4/22/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,233,54,18,10,180,54,FALSE,4,Spring
4/5/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,147,44,15,13,196,0,FALSE,4,Spring
6/2/2024,3,giza health center,clinic,giza,106,metformin,diabetes,41,70,12,2,20,14,FALSE,6,Summer
5/22/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,207,37,10,12,118,84,FALSE,5,Spring
2/8/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,180,23,20,11,224,0,FALSE,2,Winter
3/20/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,209,29,4,5,22,182,FALSE,3,Spring
6/13/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,176,73,6,11,66,110,FALSE,6,Summer
6/24/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,279,24,15,9,134,155,FALSE,6,Summer
4/2/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,170,30,8,6,49,108,FALSE,4,Spring
2/27/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,87,29,4,5,21,62,FALSE,2,Winter
5/18/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,272,22,12,13,153,116,FALSE,5,Spring
6/1/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,204,28,7,3,21,175,FALSE,6,Summer
2/12/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,232,22,15,6,87,138,FALSE,2,Winter
3/1/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,232,60,10,13,141,92,FALSE,3,Spring
2/29/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,284,34,11,13,141,132,FALSE,2,Winter
4/4/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,239,49,11,13,143,90,FALSE,4,Spring
5/15/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,230,28,7,13,101,116,FALSE,5,Spring
3/5/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,31,61,17,14,233,0,FALSE,3,Spring
1/27/2024,3,giza health center,clinic,giza,105,aspirin,cardio,275,74,5,5,25,245,FALSE,1,Winter
3/10/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,241,77,18,3,50,189,FALSE,3,Spring
2/26/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,240,75,13,1,14,229,FALSE,2,Winter
4/11/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,268,43,9,7,66,198,FALSE,4,Spring
2/27/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,29,41,4,14,73,0,FALSE,2,Winter
3/26/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,85,28,3,5,13,72,FALSE,3,Spring
2/5/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,245,48,2,2,11,249,FALSE,2,Winter
2/25/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,89,54,18,7,127,0,FALSE,2,Winter
3/1/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,163,28,3,4,9,150,FALSE,3,Spring
6/8/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,246,24,5,14,69,172,FALSE,6,Summer
5/17/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,21,60,18,10,182,0,FALSE,5,Spring
2/6/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,164,46,1,10,22,142,FALSE,2,Winter
5/26/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,220,31,4,9,38,196,FALSE,5,Spring
5/14/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,286,52,18,9,160,126,FALSE,5,Spring
4/30/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,30,60,13,6,84,0,FALSE,4,Spring
1/5/2024,3,giza health center,clinic,giza,106,metformin,diabetes,198,70,4,6,27,173,FALSE,1,Winter
6/17/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,62,71,20,12,242,0,FALSE,6,Summer
1/12/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,192,53,12,14,173,15,FALSE,1,Winter
6/24/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,244,64,17,11,185,58,FALSE,6,Summer
1/17/2024,2,el amal pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,249,23,11,4,48,201,FALSE,1,Winter
1/11/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,175,80,11,8,105,66,FALSE,1,Winter
5/1/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,138,22,8,5,36,92,FALSE,5,Spring
6/16/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,177,37,5,13,62,114,FALSE,6,Summer
4/12/2024,3,giza health center,clinic,giza,104,insulin,diabetes,233,78,14,6,82,150,FALSE,4,Spring
6/26/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,254,42,18,5,88,169,FALSE,6,Summer
4/18/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,52,47,7,9,63,0,FALSE,4,Spring
1/27/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,46,40,11,5,55,0,FALSE,1,Winter
4/19/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,99,65,17,6,98,0,FALSE,4,Spring
3/31/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,224,37,3,2,1,230,FALSE,3,Spring
4/13/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,197,52,7,1,6,184,FALSE,4,Spring
6/22/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,233,23,6,2,17,226,FALSE,6,Summer
4/3/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,189,44,20,1,16,173,FALSE,4,Spring
6/22/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,235,81,13,6,78,161,FALSE,6,Summer
5/26/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,78,51,13,7,88,0,FALSE,5,Spring
3/12/2024,3,giza health center,clinic,giza,106,metformin,diabetes,137,28,2,12,24,110,FALSE,3,Spring
5/12/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,204,77,19,2,41,172,FALSE,5,Spring
6/29/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,228,36,12,12,132,104,FALSE,6,Summer
2/1/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,84,75,4,8,31,48,FALSE,2,Winter
4/23/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,53,71,13,11,132,0,FALSE,4,Spring
1/17/2024,3,giza health center,clinic,giza,106,metformin,diabetes,284,53,11,5,58,234,FALSE,1,Winter
6/28/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,96,72,13,9,117,0,FALSE,6,Summer
2/21/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,78,35,17,1,20,66,FALSE,2,Winter
5/26/2024,3,giza health center,clinic,giza,105,aspirin,cardio,199,49,19,3,58,144,FALSE,5,Spring
1/17/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,164,45,17,9,151,11,FALSE,1,Winter
5/27/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,49,30,12,11,132,0,FALSE,5,Spring
4/29/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,271,42,6,14,84,188,FALSE,4,Spring
5/30/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,105,69,6,7,49,67,FALSE,5,Spring
2/1/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,277,28,11,3,27,239,FALSE,2,Winter
2/27/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,186,80,18,5,94,93,FALSE,2,Winter
2/20/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,294,37,6,11,71,231,FALSE,2,Winter
5/16/2024,3,giza health center,clinic,giza,105,aspirin,cardio,59,53,7,10,71,0,FALSE,5,Spring
2/13/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,190,73,20,1,17,166,FALSE,2,Winter
1/12/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,147,62,8,13,105,31,FALSE,1,Winter
6/7/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,25,52,19,5,103,0,FALSE,6,Summer
5/3/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,137,72,14,5,68,64,FALSE,5,Spring
6/25/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,40,29,16,7,116,0,FALSE,6,Summer
2/22/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,188,58,6,6,39,144,FALSE,2,Winter
3/29/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,214,29,13,9,117,96,FALSE,3,Spring
3/22/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,131,50,5,5,26,105,FALSE,3,Spring
2/6/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,55,24,10,7,75,0,FALSE,2,Winter
3/4/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,95,73,12,10,120,0,FALSE,3,Spring
2/18/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,91,51,18,8,143,0,FALSE,2,Winter
5/7/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,27,24,14,9,134,0,FALSE,5,Spring
2/25/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,186,23,3,5,17,171,FALSE,2,Winter
6/16/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,249,39,19,1,21,237,FALSE,6,Summer
2/4/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,145,66,13,13,164,0,FALSE,2,Winter
1/12/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,215,24,20,9,180,39,FALSE,1,Winter
5/21/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,158,26,14,9,126,28,FALSE,5,Spring
3/12/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,64,26,5,7,39,31,FALSE,3,Spring
5/22/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,200,67,6,4,25,171,FALSE,5,Spring
4/12/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,266,22,3,1,4,269,FALSE,4,Spring
3/26/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,250,54,16,3,43,202,FALSE,3,Spring
2/5/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,188,78,12,3,33,149,FALSE,2,Winter
3/17/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,186,53,18,9,165,16,FALSE,3,Spring
5/24/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,155,50,2,6,14,153,FALSE,5,Spring
1/29/2024,3,giza health center,clinic,giza,106,metformin,diabetes,220,56,11,13,145,84,FALSE,1,Winter
6/10/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,28,58,17,5,83,0,FALSE,6,Summer
5/27/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,131,65,3,10,30,91,FALSE,5,Spring
5/14/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,207,28,9,1,10,192,FALSE,5,Spring
1/29/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,108,19,16,6,100,16,FALSE,1,Winter
4/15/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,114,47,18,13,236,0,FALSE,4,Spring
1/16/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,81,53,8,9,72,1,FALSE,1,Winter
5/2/2024,3,giza health center,clinic,giza,106,metformin,diabetes,275,44,12,3,38,241,FALSE,5,Spring
3/28/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,287,42,10,10,99,195,FALSE,3,Spring
3/4/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,147,54,11,4,40,97,FALSE,3,Spring
6/29/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,114,63,17,6,107,21,FALSE,6,Summer
5/23/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,147,37,5,10,56,100,FALSE,5,Spring
4/7/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,213,69,13,13,172,43,FALSE,4,Spring
1/11/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,156,65,4,6,22,128,FALSE,1,Winter
3/6/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,252,34,8,14,117,152,FALSE,3,Spring
5/23/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,152,28,5,10,52,107,FALSE,5,Spring
3/2/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,130,24,18,4,78,63,FALSE,3,Spring
1/14/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,63,46,12,12,143,0,FALSE,1,Winter
6/23/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,75,20,19,3,50,21,FALSE,6,Summer
5/1/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,253,62,8,13,103,146,FALSE,5,Spring
3/14/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,38,76,4,11,41,0,FALSE,3,Spring
5/16/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,23,79,7,7,46,0,FALSE,5,Spring
4/11/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,261,31,11,1,15,253,FALSE,4,Spring
5/25/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,60,79,12,5,62,5,FALSE,5,Spring
5/19/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,284,51,6,14,86,195,FALSE,5,Spring
3/10/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,108,72,5,6,24,80,FALSE,3,Spring
4/27/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,143,64,7,1,7,133,FALSE,4,Spring
3/16/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,298,62,8,3,24,274,FALSE,3,Spring
4/13/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,229,51,12,2,25,210,FALSE,4,Spring
1/25/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,100,27,17,6,101,3,FALSE,1,Winter
3/7/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,203,35,16,13,213,0,FALSE,3,Spring
3/18/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,16,36,13,12,155,0,FALSE,3,Spring
6/19/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,77,48,11,3,29,37,FALSE,6,Summer
5/8/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,161,63,5,11,50,113,FALSE,5,Spring
6/6/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,127,33,6,8,46,73,FALSE,6,Summer
6/4/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,195,46,19,8,160,53,FALSE,6,Summer
2/25/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,128,64,4,9,39,100,FALSE,2,Winter
6/29/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,194,25,20,2,39,150,FALSE,6,Summer
5/9/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,104,56,19,3,59,58,FALSE,5,Spring
5/13/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,236,28,8,12,93,136,FALSE,5,Spring
1/24/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,273,49,3,8,24,257,FALSE,1,Winter
4/16/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,245,57,3,9,28,216,FALSE,4,Spring
3/19/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,27,44,10,14,142,0,FALSE,3,Spring
2/25/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,44,22,15,6,91,0,FALSE,2,Winter
5/18/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,38,79,4,8,34,11,FALSE,5,Spring
4/14/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,99,69,6,13,73,19,FALSE,4,Spring
6/14/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,227,42,14,8,117,109,FALSE,6,Summer
1/21/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,279,28,13,2,28,251,FALSE,1,Winter
4/10/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,276,29,9,14,127,144,FALSE,4,Spring
3/17/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,243,63,19,7,130,123,FALSE,3,Spring
2/28/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,131,47,13,3,32,107,FALSE,2,Winter
1/29/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,29,70,15,10,149,0,FALSE,1,Winter
2/22/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,44,25,3,8,23,10,FALSE,2,Winter
6/29/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,31,36,3,7,27,15,FALSE,6,Summer
5/18/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,120,66,3,3,10,117,FALSE,5,Spring
2/29/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,172,56,12,4,49,133,FALSE,2,Winter
6/18/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,280,34,15,5,75,211,FALSE,6,Summer
5/22/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,100,60,15,9,129,0,FALSE,5,Spring
3/29/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,199,70,18,6,105,92,FALSE,3,Spring
4/14/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,84,39,14,3,45,50,FALSE,4,Spring
3/2/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,126,38,6,12,79,48,FALSE,3,Spring
5/23/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,216,44,19,9,176,56,FALSE,5,Spring
3/3/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,149,33,12,11,134,3,FALSE,3,Spring
4/4/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,54,53,8,1,4,49,FALSE,4,Spring
6/21/2024,3,giza health center,clinic,giza,104,insulin,diabetes,30,74,4,4,18,10,FALSE,6,Summer
6/20/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,295,34,17,4,64,227,FALSE,6,Summer
1/4/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,120,78,8,12,95,17,FALSE,1,Winter
5/2/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,135,64,8,7,52,74,FALSE,5,Spring
3/23/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,152,43,16,9,137,5,FALSE,3,Spring
3/19/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,131,44,18,8,144,0,FALSE,3,Spring
4/30/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,173,79,8,6,51,130,FALSE,4,Spring
1/12/2024,3,giza health center,clinic,giza,104,insulin,diabetes,301,76,9,12,109,193,FALSE,1,Winter
3/7/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,293,79,20,10,198,93,FALSE,3,Spring
3/16/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,85,32,12,4,50,40,FALSE,3,Spring
3/3/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,268,57,12,5,59,204,FALSE,3,Spring
6/13/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,265,48,7,12,82,176,FALSE,6,Summer
2/5/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,291,51,6,9,66,229,FALSE,2,Winter
5/14/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,23,74,4,14,55,0,FALSE,5,Spring
